"","P-value","NA"
"16439",NA,"SLITRK5 ZSWIM2-skip from contingencyTCGA()."
"16440",NA,"SLITRK6 ZSWIM2-skip from contingencyTCGA()."
"16441",NA,"SLK ZSWIM2-skip from contingencyTCGA()."
"16442",NA,"SLMAP ZSWIM2-skip from contingencyTCGA()."
"16443",NA,"SLMO1 ZSWIM2-skip from contingencyTCGA()."
"16444",NA,"SLMO2 ZSWIM2-skip from contingencyTCGA()."
"16445",NA,"SLN ZSWIM2-skip from contingencyTCGA()."
"16446",NA,"SLPI ZSWIM2-skip from contingencyTCGA()."
"16447",NA,"SLTM ZSWIM2-skip from contingencyTCGA()."
"16448",NA,"SLU7 ZSWIM2-skip from contingencyTCGA()."
"16449",NA,"SLURP1 ZSWIM2-skip from contingencyTCGA()."
"16450",NA,"SMAD1 ZSWIM2-skip from contingencyTCGA()."
"16451",NA,"SMAD2 ZSWIM2-skip from contingencyTCGA()."
"16452",NA,"SMAD3 ZSWIM2-skip from contingencyTCGA()."
"16453",NA,"SMAD4 ZSWIM2-skip from contingencyTCGA()."
"16454",NA,"SMAD5OS ZSWIM2-skip from contingencyTCGA()."
"16455",NA,"SMAD5 ZSWIM2-skip from contingencyTCGA()."
"16456",NA,"SMAD6 ZSWIM2-skip from contingencyTCGA()."
"16457",NA,"SMAD7 ZSWIM2-skip from contingencyTCGA()."
"16458",NA,"SMAD9 ZSWIM2-skip from contingencyTCGA()."
"16459",NA,"SMAGP ZSWIM2-skip from contingencyTCGA()."
"16460",NA,"SMAP1 ZSWIM2-skip from contingencyTCGA()."
"16461",NA,"SMAP2 ZSWIM2-skip from contingencyTCGA()."
"16462",NA,"SMARCA1 ZSWIM2-skip from contingencyTCGA()."
"16463",NA,"SMARCA2 ZSWIM2-skip from contingencyTCGA()."
"16464",NA,"SMARCA4 ZSWIM2-skip from contingencyTCGA()."
"16465",NA,"SMARCA5 ZSWIM2-skip from contingencyTCGA()."
"16466",NA,"SMARCAD1 ZSWIM2-skip from contingencyTCGA()."
"16467",NA,"SMARCAL1 ZSWIM2-skip from contingencyTCGA()."
"16468",NA,"SMARCB1 ZSWIM2-skip from contingencyTCGA()."
"16469",NA,"SMARCC1 ZSWIM2-skip from contingencyTCGA()."
"16470",NA,"SMARCC2 ZSWIM2-skip from contingencyTCGA()."
"16471",NA,"SMARCD1 ZSWIM2-skip from contingencyTCGA()."
"16472",NA,"SMARCD2 ZSWIM2-skip from contingencyTCGA()."
"16473",NA,"SMARCD3 ZSWIM2-skip from contingencyTCGA()."
"16474",NA,"SMARCE1 ZSWIM2-skip from contingencyTCGA()."
"16475",NA,"SMC1A ZSWIM2-skip from contingencyTCGA()."
"16476",NA,"SMC1B ZSWIM2-skip from contingencyTCGA()."
"16477",NA,"SMC2 ZSWIM2-skip from contingencyTCGA()."
"16478",NA,"SMC3 ZSWIM2-skip from contingencyTCGA()."
"16479",NA,"SMC4 ZSWIM2-skip from contingencyTCGA()."
"16480",NA,"SMC5 ZSWIM2-skip from contingencyTCGA()."
"16481",NA,"SMC6 ZSWIM2-skip from contingencyTCGA()."
"16482",NA,"SMCHD1 ZSWIM2-skip from contingencyTCGA()."
"16483",NA,"SMCP has only one group in survdiff."
"16484",NA,"SMCR5 has only one group in survdiff."
"16485",NA,"SMCR7L ZSWIM2-skip from contingencyTCGA()."
"16486",NA,"SMCR7 ZSWIM2-skip from contingencyTCGA()."
"16487",NA,"SMCR8 ZSWIM2-skip from contingencyTCGA()."
"16488",NA,"SMEK1 ZSWIM2-skip from contingencyTCGA()."
"16489",NA,"SMEK2 ZSWIM2-skip from contingencyTCGA()."
"16490",NA,"SMEK3P has only one group in survdiff."
"16491",NA,"SMG1 ZSWIM2-skip from contingencyTCGA()."
"16492",NA,"SMG5 ZSWIM2-skip from contingencyTCGA()."
"16493",NA,"SMG6 ZSWIM2-skip from contingencyTCGA()."
"16494",NA,"SMG7 ZSWIM2-skip from contingencyTCGA()."
"16495",NA,"SMN1 ZSWIM2-skip from contingencyTCGA()."
"16496",NA,"SMN2 ZSWIM2-skip from contingencyTCGA()."
"16497",NA,"SMNDC1 ZSWIM2-skip from contingencyTCGA()."
"16498",NA,"SMOC1 ZSWIM2-skip from contingencyTCGA()."
"16499",NA,"SMOC2 ZSWIM2-skip from contingencyTCGA()."
"16500",NA,"SMOX ZSWIM2-skip from contingencyTCGA()."
"16501",NA,"SMO ZSWIM2-skip from contingencyTCGA()."
"16502",NA,"SMPD1 ZSWIM2-skip from contingencyTCGA()."
"16503",NA,"SMPD2 ZSWIM2-skip from contingencyTCGA()."
"16504",NA,"SMPD3 ZSWIM2-skip from contingencyTCGA()."
"16505",NA,"SMPD4 ZSWIM2-skip from contingencyTCGA()."
"16506",NA,"SMPDL3A ZSWIM2-skip from contingencyTCGA()."
"16507",NA,"SMPDL3B ZSWIM2-skip from contingencyTCGA()."
"16508",NA,"SMPX ZSWIM2-skip from contingencyTCGA()."
"16509",NA,"SMR3A has only one group in survdiff."
"16510",NA,"SMR3B has only one group in survdiff."
"16511",NA,"SMS ZSWIM2-skip from contingencyTCGA()."
"16512",NA,"SMTNL1 ZSWIM2-skip from contingencyTCGA()."
"16513",NA,"SMTNL2 ZSWIM2-skip from contingencyTCGA()."
"16514",NA,"SMTN ZSWIM2-skip from contingencyTCGA()."
"16515",NA,"SMU1 ZSWIM2-skip from contingencyTCGA()."
"16516",NA,"SMUG1 ZSWIM2-skip from contingencyTCGA()."
"16517",NA,"SMURF1 ZSWIM2-skip from contingencyTCGA()."
"16518",NA,"SMURF2 ZSWIM2-skip from contingencyTCGA()."
"16519",NA,"SMYD1 has only one group in survdiff."
"16520",NA,"SMYD2 ZSWIM2-skip from contingencyTCGA()."
"16521",NA,"SMYD3 ZSWIM2-skip from contingencyTCGA()."
"16522",NA,"SMYD4 ZSWIM2-skip from contingencyTCGA()."
"16523",NA,"SMYD5 ZSWIM2-skip from contingencyTCGA()."
"16524",NA,"SNAI1 ZSWIM2-skip from contingencyTCGA()."
"16525",NA,"SNAI2 ZSWIM2-skip from contingencyTCGA()."
"16526",NA,"SNAI3 ZSWIM2-skip from contingencyTCGA()."
"16527",NA,"SNAP23 ZSWIM2-skip from contingencyTCGA()."
"16528",NA,"SNAP25 ZSWIM2-skip from contingencyTCGA()."
"16529",NA,"SNAP29 ZSWIM2-skip from contingencyTCGA()."
"16530",NA,"SNAP47 ZSWIM2-skip from contingencyTCGA()."
"16531",NA,"SNAP91 has only one group in survdiff."
"16532",NA,"SNAPC1 ZSWIM2-skip from contingencyTCGA()."
"16533",NA,"SNAPC2 ZSWIM2-skip from contingencyTCGA()."
"16534",NA,"SNAPC3 ZSWIM2-skip from contingencyTCGA()."
"16535",NA,"SNAPC4 ZSWIM2-skip from contingencyTCGA()."
"16536",NA,"SNAPC5 ZSWIM2-skip from contingencyTCGA()."
"16537",NA,"SNAPIN ZSWIM2-skip from contingencyTCGA()."
"16538",NA,"There is no SNAR.A13  RNAseq data."
"16539",NA,"There is no SNAR.A2  RNAseq data."
"16540",NA,"There is no SNAR.A3  RNAseq data."
"16541",NA,"There is no SNAR.A4  RNAseq data."
"16542",NA,"There is no SNAR.B2  RNAseq data."
"16543",NA,"There is no SNAR.C2  RNAseq data."
"16544",NA,"There is no SNAR.C3  RNAseq data."
"16545",NA,"There is no SNAR.C4  RNAseq data."
"16546",NA,"There is no SNAR.D  RNAseq data."
"16547",NA,"There is no SNAR.E  RNAseq data."
"16548",NA,"There is no SNAR.F  RNAseq data."
"16549",NA,"There is no SNAR.G1  RNAseq data."
"16550",NA,"There is no SNAR.G2  RNAseq data."
"16551",NA,"There is no SNAR.H  RNAseq data."
"16552",NA,"There is no SNAR.I  RNAseq data."
"16553",NA,"SNCAIP ZSWIM2-skip from contingencyTCGA()."
"16554",NA,"SNCA ZSWIM2-skip from contingencyTCGA()."
"16555",NA,"SNCB ZSWIM2-skip from contingencyTCGA()."
"16556",NA,"SNCG ZSWIM2-skip from contingencyTCGA()."
"16557",NA,"SND1 ZSWIM2-skip from contingencyTCGA()."
"16558",NA,"SNED1 ZSWIM2-skip from contingencyTCGA()."
"16559",NA,"SNF8 ZSWIM2-skip from contingencyTCGA()."
"16560",NA,"SNHG10 ZSWIM2-skip from contingencyTCGA()."
"16561",NA,"SNHG11 ZSWIM2-skip from contingencyTCGA()."
"16562",NA,"SNHG12 ZSWIM2-skip from contingencyTCGA()."
"16563",NA,"SNHG1 ZSWIM2-skip from contingencyTCGA()."
"16564",NA,"There is no SNHG3.RCC1  RNAseq data."
"16565",NA,"SNHG3 ZSWIM2-skip from contingencyTCGA()."
"16566",NA,"SNHG4 ZSWIM2-skip from contingencyTCGA()."
"16567",NA,"SNHG5 ZSWIM2-skip from contingencyTCGA()."
"16568",NA,"SNHG6 ZSWIM2-skip from contingencyTCGA()."
"16569",NA,"SNHG7 ZSWIM2-skip from contingencyTCGA()."
"16570",NA,"SNHG8 ZSWIM2-skip from contingencyTCGA()."
"16571",NA,"SNHG9 ZSWIM2-skip from contingencyTCGA()."
"16572",NA,"SNIP1 ZSWIM2-skip from contingencyTCGA()."
"16573",NA,"SNN ZSWIM2-skip from contingencyTCGA()."
"16574",NA,"SNORA10 has only one group in survdiff."
"16575",NA,"SNORA11B has only one group in survdiff."
"16576",NA,"SNORA11C with merge error."
"16577",NA,"SNORA11D has only one group in survdiff."
"16578",NA,"SNORA11E has only one group in survdiff."
"16579",NA,"SNORA11 has only one group in survdiff."
"16580",NA,"SNORA12 has only one group in survdiff."
"16581",NA,"SNORA13 has only one group in survdiff."
"16582",NA,"SNORA14A has only one group in survdiff."
"16583",NA,"SNORA14B has only one group in survdiff."
"16584",NA,"SNORA15 has only one group in survdiff."
"16585",NA,"SNORA16A has only one group in survdiff."
"16586",NA,"SNORA16B has only one group in survdiff."
"16587",NA,"SNORA18 has only one group in survdiff."
"16588",NA,"SNORA19 has only one group in survdiff."
"16589",NA,"SNORA1 has only one group in survdiff."
"16590",NA,"SNORA20 has only one group in survdiff."
"16591",NA,"SNORA21 has only one group in survdiff."
"16592",NA,"SNORA22 has only one group in survdiff."
"16593",NA,"SNORA23 has only one group in survdiff."
"16594",NA,"SNORA24 has only one group in survdiff."
"16595",NA,"SNORA25 has only one group in survdiff."
"16596",NA,"SNORA26 has only one group in survdiff."
"16597",NA,"SNORA27 has only one group in survdiff."
"16598",NA,"SNORA28 has only one group in survdiff."
"16599",NA,"SNORA29 has only one group in survdiff."
"16600",NA,"SNORA2A has only one group in survdiff."
"16601",NA,"SNORA2B has only one group in survdiff."
"16602",NA,"SNORA30 with merge error."
"16603",NA,"SNORA31 has only one group in survdiff."
"16604",NA,"SNORA32 has only one group in survdiff."
"16605",NA,"SNORA34 has only one group in survdiff."
"16606",NA,"SNORA35 with merge error."
"16607",NA,"SNORA36A has only one group in survdiff."
"16608",NA,"SNORA36B has only one group in survdiff."
"16609",NA,"SNORA36C has only one group in survdiff."
"16610",NA,"SNORA37 has only one group in survdiff."
"16611",NA,"SNORA38B has only one group in survdiff."
"16612",NA,"SNORA38 has only one group in survdiff."
"16613",NA,"SNORA39 ZSWIM2-skip from contingencyTCGA()."
"16614",NA,"SNORA3 has only one group in survdiff."
"16615",NA,"SNORA40 has only one group in survdiff."
"16616",NA,"SNORA41 has only one group in survdiff."
"16617",NA,"SNORA42 has only one group in survdiff."
"16618",NA,"SNORA44 has only one group in survdiff."
"16619",NA,"SNORA45 has only one group in survdiff."
"16620",NA,"SNORA46 has only one group in survdiff."
"16621",NA,"SNORA47 has only one group in survdiff."
"16622",NA,"SNORA48 has only one group in survdiff."
"16623",NA,"SNORA49 has only one group in survdiff."
"16624",NA,"SNORA4 has only one group in survdiff."
"16625",NA,"SNORA50 has only one group in survdiff."
"16626",NA,"SNORA51 has only one group in survdiff."
"16627",NA,"SNORA52 has only one group in survdiff."
"16628",NA,"SNORA53 ZSWIM2-skip from contingencyTCGA()."
"16629",NA,"SNORA54 has only one group in survdiff."
"16630",NA,"SNORA55 has only one group in survdiff."
"16631",NA,"SNORA56 has only one group in survdiff."
"16632",NA,"SNORA57 has only one group in survdiff."
"16633",NA,"SNORA58 has only one group in survdiff."
"16634",NA,"SNORA59B has only one group in survdiff."
"16635",NA,"SNORA5A has only one group in survdiff."
"16636",NA,"SNORA5B has only one group in survdiff."
"16637",NA,"SNORA5C has only one group in survdiff."
"16638",NA,"SNORA61 has only one group in survdiff."
"16639",NA,"SNORA62 has only one group in survdiff."
"16640",NA,"SNORA63 has only one group in survdiff."
"16641",NA,"SNORA64 has only one group in survdiff."
"16642",NA,"SNORA65 has only one group in survdiff."
"16643",NA,"SNORA66 has only one group in survdiff."
"16644",NA,"SNORA67 has only one group in survdiff."
"16645",NA,"SNORA68 has only one group in survdiff."
"16646",NA,"SNORA69 has only one group in survdiff."
"16647",NA,"SNORA6 has only one group in survdiff."
"16648",NA,"SNORA70B has only one group in survdiff."
"16649",NA,"SNORA70C has only one group in survdiff."
"16650",NA,"SNORA70 has only one group in survdiff."
"16651",NA,"SNORA71A has only one group in survdiff."
"16652",NA,"SNORA71B has only one group in survdiff."
"16653",NA,"SNORA71C has only one group in survdiff."
"16654",NA,"SNORA71D has only one group in survdiff."
"16655",NA,"SNORA72 has only one group in survdiff."
"16656",NA,"SNORA74A has only one group in survdiff."
"16657",NA,"SNORA74B has only one group in survdiff."
"16658",NA,"SNORA75 has only one group in survdiff."
"16659",NA,"SNORA76 has only one group in survdiff."
"16660",NA,"SNORA77 has only one group in survdiff."
"16661",NA,"SNORA78 has only one group in survdiff."
"16662",NA,"SNORA79 has only one group in survdiff."
"16663",NA,"SNORA7B ZSWIM2-skip from contingencyTCGA()."
"16664",NA,"SNORA80 has only one group in survdiff."
"16665",NA,"SNORA81 has only one group in survdiff."
"16666",NA,"SNORA84 has only one group in survdiff."
"16667",NA,"SNORA8 ZSWIM2-skip from contingencyTCGA()."
"16668",NA,"SNORA9 has only one group in survdiff."
"16669",NA,"SNORD102 with merge error."
"16670",NA,"SNORD103A has only one group in survdiff."
"16671",NA,"SNORD104 with merge error."
"16672",NA,"SNORD105B with merge error."
"16673",NA,"SNORD105 with merge error."
"16674",NA,"SNORD109B with merge error."
"16675",NA,"SNORD10 has only one group in survdiff."
"16676",NA,"SNORD110 with merge error."
"16677",NA,"SNORD111B with merge error."
"16678",NA,"SNORD111 with merge error."
"16679",NA,"There is no SNORD113.1  RNAseq data."
"16680",NA,"There is no SNORD113.2  RNAseq data."
"16681",NA,"There is no SNORD113.4  RNAseq data."
"16682",NA,"There is no SNORD113.5  RNAseq data."
"16683",NA,"There is no SNORD113.6  RNAseq data."
"16684",NA,"There is no SNORD113.7  RNAseq data."
"16685",NA,"There is no SNORD113.9  RNAseq data."
"16686",NA,"There is no SNORD114.10  RNAseq data."
"16687",NA,"There is no SNORD114.11  RNAseq data."
"16688",NA,"There is no SNORD114.12  RNAseq data."
"16689",NA,"There is no SNORD114.13  RNAseq data."
"16690",NA,"There is no SNORD114.14  RNAseq data."
"16691",NA,"There is no SNORD114.15  RNAseq data."
"16692",NA,"There is no SNORD114.16  RNAseq data."
"16693",NA,"There is no SNORD114.17  RNAseq data."
"16694",NA,"There is no SNORD114.18  RNAseq data."
"16695",NA,"There is no SNORD114.19  RNAseq data."
"16696",NA,"There is no SNORD114.1  RNAseq data."
"16697",NA,"There is no SNORD114.20  RNAseq data."
"16698",NA,"There is no SNORD114.21  RNAseq data."
"16699",NA,"There is no SNORD114.22  RNAseq data."
"16700",NA,"There is no SNORD114.23  RNAseq data."
"16701",NA,"There is no SNORD114.24  RNAseq data."
"16702",NA,"There is no SNORD114.25  RNAseq data."
"16703",NA,"There is no SNORD114.26  RNAseq data."
"16704",NA,"There is no SNORD114.27  RNAseq data."
"16705",NA,"There is no SNORD114.28  RNAseq data."
"16706",NA,"There is no SNORD114.29  RNAseq data."
"16707",NA,"There is no SNORD114.2  RNAseq data."
"16708",NA,"There is no SNORD114.30  RNAseq data."
"16709",NA,"There is no SNORD114.31  RNAseq data."
"16710",NA,"There is no SNORD114.3  RNAseq data."
"16711",NA,"There is no SNORD114.4  RNAseq data."
"16712",NA,"There is no SNORD114.5  RNAseq data."
"16713",NA,"There is no SNORD114.6  RNAseq data."
"16714",NA,"There is no SNORD114.7  RNAseq data."
"16715",NA,"There is no SNORD114.8  RNAseq data."
"16716",NA,"There is no SNORD114.9  RNAseq data."
"16717",NA,"There is no SNORD115.10  RNAseq data."
"16718",NA,"There is no SNORD115.11  RNAseq data."
"16719",NA,"There is no SNORD115.13  RNAseq data."
"16720",NA,"There is no SNORD115.14  RNAseq data."
"16721",NA,"There is no SNORD115.16  RNAseq data."
"16722",NA,"There is no SNORD115.17  RNAseq data."
"16723",NA,"There is no SNORD115.1  RNAseq data."
"16724",NA,"There is no SNORD115.20  RNAseq data."
"16725",NA,"There is no SNORD115.22  RNAseq data."
"16726",NA,"There is no SNORD115.25  RNAseq data."
"16727",NA,"There is no SNORD115.26  RNAseq data."
"16728",NA,"There is no SNORD115.2  RNAseq data."
"16729",NA,"There is no SNORD115.30  RNAseq data."
"16730",NA,"There is no SNORD115.31  RNAseq data."
"16731",NA,"There is no SNORD115.32  RNAseq data."
"16732",NA,"There is no SNORD115.33  RNAseq data."
"16733",NA,"There is no SNORD115.35  RNAseq data."
"16734",NA,"There is no SNORD115.37  RNAseq data."
"16735",NA,"There is no SNORD115.38  RNAseq data."
"16736",NA,"There is no SNORD115.39  RNAseq data."
"16737",NA,"There is no SNORD115.3  RNAseq data."
"16738",NA,"There is no SNORD115.40  RNAseq data."
"16739",NA,"There is no SNORD115.41  RNAseq data."
"16740",NA,"There is no SNORD115.44  RNAseq data."
"16741",NA,"There is no SNORD115.48  RNAseq data."
"16742",NA,"There is no SNORD115.4  RNAseq data."
"16743",NA,"There is no SNORD115.5  RNAseq data."
"16744",NA,"There is no SNORD115.6  RNAseq data."
"16745",NA,"There is no SNORD115.7  RNAseq data."
"16746",NA,"There is no SNORD115.8  RNAseq data."
"16747",NA,"There is no SNORD115.9  RNAseq data."
"16748",NA,"There is no SNORD116.10  RNAseq data."
"16749",NA,"There is no SNORD116.11  RNAseq data."
"16750",NA,"There is no SNORD116.12  RNAseq data."
"16751",NA,"There is no SNORD116.13  RNAseq data."
"16752",NA,"There is no SNORD116.14  RNAseq data."
"16753",NA,"There is no SNORD116.15  RNAseq data."
"16754",NA,"There is no SNORD116.16  RNAseq data."
"16755",NA,"There is no SNORD116.18  RNAseq data."
"16756",NA,"There is no SNORD116.19  RNAseq data."
"16757",NA,"There is no SNORD116.1  RNAseq data."
"16758",NA,"There is no SNORD116.20  RNAseq data."
"16759",NA,"There is no SNORD116.22  RNAseq data."
"16760",NA,"There is no SNORD116.23  RNAseq data."
"16761",NA,"There is no SNORD116.24  RNAseq data."
"16762",NA,"There is no SNORD116.25  RNAseq data."
"16763",NA,"There is no SNORD116.26  RNAseq data."
"16764",NA,"There is no SNORD116.27  RNAseq data."
"16765",NA,"There is no SNORD116.28  RNAseq data."
"16766",NA,"There is no SNORD116.29  RNAseq data."
"16767",NA,"There is no SNORD116.2  RNAseq data."
"16768",NA,"There is no SNORD116.3  RNAseq data."
"16769",NA,"There is no SNORD116.4  RNAseq data."
"16770",NA,"There is no SNORD116.5  RNAseq data."
"16771",NA,"There is no SNORD116.8  RNAseq data."
"16772",NA,"SNORD117 with merge error."
"16773",NA,"SNORD119 with merge error."
"16774",NA,"SNORD11B with merge error."
"16775",NA,"SNORD11 with merge error."
"16776",NA,"SNORD121A with merge error."
"16777",NA,"SNORD121B with merge error."
"16778",NA,"SNORD123 with merge error."
"16779",NA,"SNORD124 with merge error."
"16780",NA,"SNORD125 with merge error."
"16781",NA,"SNORD126 with merge error."
"16782",NA,"SNORD127 with merge error."
"16783",NA,"SNORD12B with merge error."
"16784",NA,"SNORD12C with merge error."
"16785",NA,"SNORD12 with merge error."
"16786",NA,"SNORD15A has only one group in survdiff."
"16787",NA,"SNORD15B has only one group in survdiff."
"16788",NA,"SNORD16 with merge error."
"16789",NA,"SNORD17 ZSWIM2-skip from contingencyTCGA()."
"16790",NA,"SNORD18A with merge error."
"16791",NA,"SNORD18B with merge error."
"16792",NA,"SNORD18C with merge error."
"16793",NA,"SNORD19B with merge error."
"16794",NA,"SNORD19 with merge error."
"16795",NA,"SNORD1A with merge error."
"16796",NA,"SNORD1B with merge error."
"16797",NA,"SNORD1C ZSWIM2-skip from contingencyTCGA()."
"16798",NA,"SNORD20 with merge error."
"16799",NA,"SNORD21 with merge error."
"16800",NA,"SNORD22 has only one group in survdiff."
"16801",NA,"SNORD23 with merge error."
"16802",NA,"SNORD24 with merge error."
"16803",NA,"SNORD25 with merge error."
"16804",NA,"SNORD26 with merge error."
"16805",NA,"SNORD27 with merge error."
"16806",NA,"SNORD28 with merge error."
"16807",NA,"SNORD29 with merge error."
"16808",NA,"SNORD2 with merge error."
"16809",NA,"SNORD30 with merge error."
"16810",NA,"SNORD31 with merge error."
"16811",NA,"SNORD32A with merge error."
"16812",NA,"SNORD32B with merge error."
"16813",NA,"SNORD33 with merge error."
"16814",NA,"SNORD34 with merge error."
"16815",NA,"SNORD35A with merge error."
"16816",NA,"SNORD35B with merge error."
"16817",NA,"SNORD36A with merge error."
"16818",NA,"SNORD36B with merge error."
"16819",NA,"SNORD36C with merge error."
"16820",NA,"SNORD37 with merge error."
"16821",NA,"SNORD38A with merge error."
"16822",NA,"SNORD38B with merge error."
"16823",NA,"SNORD41 with merge error."
"16824",NA,"SNORD42A with merge error."
"16825",NA,"SNORD42B with merge error."
"16826",NA,"SNORD43 with merge error."
"16827",NA,"SNORD44 with merge error."
"16828",NA,"SNORD45A with merge error."
"16829",NA,"SNORD45B with merge error."
"16830",NA,"SNORD45C with merge error."
"16831",NA,"SNORD46 with merge error."
"16832",NA,"SNORD47 with merge error."
"16833",NA,"SNORD48 with merge error."
"16834",NA,"SNORD49A with merge error."
"16835",NA,"SNORD49B with merge error."
"16836",NA,"SNORD4A with merge error."
"16837",NA,"SNORD4B with merge error."
"16838",NA,"SNORD50A with merge error."
"16839",NA,"SNORD50B with merge error."
"16840",NA,"SNORD51 with merge error."
"16841",NA,"SNORD52 with merge error."
"16842",NA,"SNORD53 with merge error."
"16843",NA,"SNORD54 with merge error."
"16844",NA,"SNORD55 with merge error."
"16845",NA,"SNORD56B with merge error."
"16846",NA,"SNORD56 with merge error."
"16847",NA,"SNORD57 with merge error."
"16848",NA,"SNORD58A with merge error."
"16849",NA,"SNORD58C with merge error."
"16850",NA,"SNORD59A with merge error."
"16851",NA,"SNORD59B with merge error."
"16852",NA,"SNORD5 with merge error."
"16853",NA,"SNORD60 with merge error."
"16854",NA,"SNORD61 with merge error."
"16855",NA,"SNORD62A with merge error."
"16856",NA,"SNORD63 with merge error."
"16857",NA,"SNORD65 with merge error."
"16858",NA,"SNORD66 with merge error."
"16859",NA,"SNORD67 with merge error."
"16860",NA,"SNORD68 with merge error."
"16861",NA,"SNORD69 with merge error."
"16862",NA,"SNORD6 with merge error."
"16863",NA,"SNORD70 with merge error."
"16864",NA,"SNORD71 with merge error."
"16865",NA,"SNORD72 with merge error."
"16866",NA,"SNORD73A with merge error."
"16867",NA,"SNORD74 with merge error."
"16868",NA,"SNORD75 with merge error."
"16869",NA,"SNORD76 with merge error."
"16870",NA,"SNORD77 with merge error."
"16871",NA,"SNORD78 with merge error."
"16872",NA,"SNORD79 with merge error."
"16873",NA,"SNORD7 with merge error."
"16874",NA,"SNORD80 with merge error."
"16875",NA,"SNORD81 with merge error."
"16876",NA,"SNORD82 with merge error."
"16877",NA,"SNORD84 with merge error."
"16878",NA,"SNORD85 with merge error."
"16879",NA,"SNORD86 with merge error."
"16880",NA,"SNORD87 with merge error."
"16881",NA,"SNORD88A with merge error."
"16882",NA,"SNORD88B with merge error."
"16883",NA,"SNORD88C with merge error."
"16884",NA,"SNORD89 has only one group in survdiff."
"16885",NA,"SNORD8 with merge error."
"16886",NA,"SNORD90 with merge error."
"16887",NA,"SNORD91A with merge error."
"16888",NA,"SNORD91B with merge error."
"16889",NA,"SNORD92 with merge error."
"16890",NA,"SNORD93 with merge error."
"16891",NA,"SNORD94 has only one group in survdiff."
"16892",NA,"SNORD95 with merge error."
"16893",NA,"SNORD96A with merge error."
"16894",NA,"SNORD96B with merge error."
"16895",NA,"SNORD97 has only one group in survdiff."
"16896",NA,"SNORD98 with merge error."
"16897",NA,"SNORD99 with merge error."
"16898",NA,"SNORD9 with merge error."
"16899",NA,"SNPH ZSWIM2-skip from contingencyTCGA()."
"16900",NA,"SNRK ZSWIM2-skip from contingencyTCGA()."
"16901",NA,"SNRNP200 ZSWIM2-skip from contingencyTCGA()."
